,Unnamed: 0,trainName,trainNumber,stationFrom,stationTo,trainRunsOnSun,trainRunsOnMon,trainRunsOnTue,trainRunsOnWed,trainRunsOnThu,trainRunsOnFri,trainRunsOnSat,from_DepartureTime,from_StationName,to_StationName,to_ArrivalTime,dayCount,totalDistance
2536,2536,NJP DJ PASSENGER,52541,NJP,DJ,Y,Y,Y,Y,Y,Y,Y,08:30,NEW JALPAIGURI,DARJEELING,15:35,1.0,88.0
2537,2537,JBP CBE SUP SPL,02198,JBP,CBE,N,N,N,N,N,N,Y,11:00,JABALPUR,COIMBATORE JN,03:50,3.0,2518.0
2538,2538,AVADH EXPRESS,19037,BDTS,GKP,Y,N,Y,Y,N,Y,N,22:40,BANDRA TERMINUS,GORAKHPUR JN,13:45,3.0,1846.0
2539,2539,CORBET PRK LINK,25014,RMR,JSM,Y,Y,Y,Y,Y,Y,Y,22:00,RAMNAGAR,JAISALMER,23:25,2.0,1217.0
2540,2540,HWH MYS EXPRESS,22817,HWH,MYS,N,N,N,N,N,Y,N,16:10,HOWRAH JN,MYSURU JN,03:45,3.0,2092.0
2541,2541,GIMB BGP SPECIAL,09451,GIMB,BGP,N,N,N,N,N,Y,N,17:40,GANDHIDHAM BG,BHAGALPUR,20:15,3.0,2474.0
2542,2542,PUNE GKP SPECIAL,01475,PUNE,GKP,Y,N,N,N,N,N,N,19:55,PUNE JN,GORAKHPUR JN,04:30,3.0,1757.0
2543,2543,JAMMU GHY EXPRES,15654,JAT,GHY,N,N,N,N,N,Y,N,22:45,JAMMU TAWI,GUWAHATI,23:40,3.0,2431.0
2544,2544,MRJ PVR SUPFAST,22146,MRJ,PVR,Y,Y,Y,Y,Y,Y,Y,18:25,MIRAJ JN,PANDHARPUR,20:54,1.0,137.0
2545,2545,TPTY NSL SPL,07417,TPTY,NSL,N,N,N,N,N,Y,N,07:30,TIRUPATI,NAGARSOL,11:55,2.0,1330.0
2546,2546,CDG RMR SF EXP,12528,CDG,RMR,N,Y,N,N,N,N,N,16:05,CHANDIGARH,RAMNAGAR,23:35,1.0,419.0
2547,2547,NDLS RNC G RATH,12878,NDLS,RNC,Y,N,Y,N,Y,N,N,16:00,NEW DELHI,RANCHI,11:20,2.0,1344.0
2548,2548,LTT KRMR EXPRESS,11205,LTT,KRMR,N,N,N,N,N,N,Y,16:40,LOKMANYATILAK T,KARIMNAGAR,12:45,2.0,848.0
2549,2549,HYB JP SPL,02731,HYB,JP,N,N,N,N,N,Y,N,16:20,HYDERABAD DECAN,JAIPUR,06:25,3.0,1853.0
2550,2550,JAT INDB SF EXP,22942,JAT,INDB,N,N,N,Y,N,N,N,05:00,JAMMU TAWI,INDORE JN BG,05:15,2.0,1408.0
2551,2551,AII JAT EXPRESS,12413,AII,JAT,Y,Y,Y,Y,Y,Y,Y,14:05,AJMER JN,JAMMU TAWI,08:20,2.0,1017.0
2552,2552,SRC VIVEK EXP,22852,MAQ,SRC,N,N,N,N,N,N,Y,23:00,MANGALURU CNTL,SANTRAGACHI JN,18:05,3.0,2487.0
2553,2553,RMM CHENNAI EXP,22662,RMM,MS,Y,Y,Y,Y,Y,Y,Y,20:15,RAMESWARAM,CHENNAI EGMORE,07:05,2.0,600.0
2554,2554,ARAVALI EXPRESS,19708,JP,BDTS,Y,Y,Y,Y,Y,Y,Y,08:40,JAIPUR,BANDRA TERMINUS,06:35,2.0,1107.0
2555,2555,MUV JBP EXPRES,15117,MUV,JBP,N,N,N,N,N,N,Y,08:25,MANDUADIH,JABALPUR,18:50,1.0,488.0
2556,2556,PURI HWH EXPRESS,12838,PURI,HWH,Y,Y,Y,Y,Y,Y,Y,20:10,PURI,HOWRAH JN,04:50,2.0,502.0
2557,2557,NIZAMUDDIN EXP,12147,KOP,NZM,N,N,Y,N,N,N,N,09:05,C SHAHUMHARAJ T,H NIZAMUDDIN,17:10,2.0,1922.0
2558,2558,SAMPARK KRANTI,12649,YPR,NZM,Y,Y,N,Y,N,Y,Y,22:00,YESVANTPUR JN,H NIZAMUDDIN,09:15,3.0,2284.0
2559,2559,PUNE LJN EXPRESS,11407,PUNE,LJN,N,N,Y,N,N,N,N,22:00,PUNE JN,LUCKNOW NE,02:30,3.0,1486.0
2560,2560,INDB GHY EXP,19305,INDB,GHY,N,N,N,N,Y,N,N,13:55,INDORE JN BG,KAMAKHYA,13:45,3.0,2274.0
2561,2561,DURG JP EXP,18213,DURG,AII,Y,N,N,N,N,N,N,16:00,DURG,AJMER JN,17:50,2.0,1398.0
2562,2562,JOYRIDE STEAM,52593,DJ,DJRZ,Y,Y,Y,Y,Y,Y,Y,09:40,DARJEELING,TO DARJEELING,11:40,1.0,14.0
2563,2563,SRC MAS SF SPL,02841,SRC,MAS,N,N,N,N,N,Y,N,12:40,SANTRAGACHI JN,MGR CHENNAI CTL,15:20,2.0,1658.0
2564,2564,ANVT CNB EXP,14152,ANVT,CNB,Y,N,N,N,N,N,N,19:40,ANAND VIHAR TRM,KANPUR CENTRAL,07:30,2.0,479.0
2565,2565,CNB ANVT EXP,14151,CNB,ANVT,Y,N,N,N,N,N,N,07:50,KANPUR CENTRAL,ANAND VIHAR TRM,18:20,1.0,479.0
2566,2566,JAMNAGAR EXP,19577,TEN,JAM,N,Y,Y,N,N,N,N,07:45,TIRUNELVELI,JAMNAGAR,05:15,3.0,2739.0
2567,2567,NAGAVALI EXPRESS,20809,SBP,NED,Y,Y,N,N,N,Y,N,11:10,SAMBALPUR,H SAHIB NANDED,14:20,2.0,1477.0
2568,2568,SIDDHESHWAR EXP,12115,CSMT,SUR,Y,Y,Y,Y,Y,Y,Y,22:45,C SHIVAJI MAH T,SOLAPUR JN,06:50,2.0,455.0
2569,2569,LKO CDG EXPRESS,12231,LKO,CDG,Y,Y,Y,Y,Y,Y,Y,22:30,LUCKNOW NR,CHANDIGARH,10:05,2.0,667.0
2570,2570,SUR DHARWAR PASS,56903,SUR,DWR,Y,Y,Y,Y,Y,Y,Y,00:40,SOLAPUR JN,DHARWAR,11:05,1.0,378.0
2571,2571,RMR AF EXP,15056,RMR,AF,Y,N,Y,N,N,Y,N,17:40,RAMNAGAR,AGRA FORT,05:00,2.0,441.0
2572,2572,HYB  RXL SPL,07005,HYB,RXL,N,N,N,N,Y,N,N,21:30,HYDERABAD DECAN,RAXAUL JN,17:30,3.0,2270.0
2573,2573,LTT GKP SPL,01023,LTT,GKP,N,N,N,N,N,N,Y,00:45,LOKMANYATILAK T,GORAKHPUR JN,11:35,2.0,1727.0
2574,2574,RMM TPTY EXP,16780,RMM,TPTY,N,Y,N,N,Y,N,Y,16:00,RAMESWARAM,TIRUPATI,10:15,2.0,828.0
2575,2575,CBE JAIPUR EXP,12969,CBE,JP,N,N,N,N,N,Y,N,09:20,COIMBATORE JN,JAIPUR,06:15,3.0,2685.0
2576,2576,KLK BME EXPRESS,14887,KLK,BME,Y,Y,Y,Y,Y,Y,Y,21:45,KALKA,SHRI GANGANAGAR,07:10,2.0,433.0
2577,2577,GIMB BDTS SPL,09434,GIMB,BDTS,N,N,N,N,N,N,Y,16:35,GANDHIDHAM BG,BANDRA TERMINUS,06:15,2.0,781.0
2578,2578,JP YPR SUVIDHA,82654,JP,YPR,N,N,N,N,N,N,Y,22:15,JAIPUR,YESVANTPUR JN,18:25,3.0,2452.0
2579,2579,MAU ANVT EXPRESS,15025,MAU,ANVT,Y,N,Y,N,N,N,N,10:45,MAU JN,ANAND VIHAR TRM,03:45,2.0,833.0
2580,2580,SHM SC WKLY EXP,22849,SHM,SC,N,N,N,Y,N,N,N,12:10,SHALIMAR,SECUNDERABAD JN,14:25,2.0,1578.0
2581,2581,LTT SWV SPL,01037,LTT,SWV,N,Y,N,N,N,N,N,01:10,LOKMANYATILAK T,SAWANTWADI ROAD,13:20,1.0,640.0
2582,2582,DHAULI EXP,12822,PURI,HWH,Y,Y,Y,Y,Y,Y,Y,11:35,PURI,HOWRAH JN,20:15,1.0,502.0
2583,2583,KORBA EXPRESS,22648,TVC,KRBA,N,Y,N,N,Y,N,N,06:15,TRIVANDRUM CNTL,KORBA,03:10,3.0,2516.0
2584,2584,KOLKATA RJDHNI,12302,NDLS,HWH,Y,Y,Y,Y,Y,N,Y,16:55,NEW DELHI,HOWRAH JN,09:55,2.0,1447.0
2585,2585,VSKP NS PASS,57265,VSKP,NS,Y,Y,Y,Y,Y,Y,Y,20:05,VISAKHAPATNAM,NARASAPUR,05:05,2.0,299.0
2586,2586,BKN BDTS SF EXP,22473,BKN,BDTS,N,Y,N,N,N,N,N,14:50,BIKANER JN,BANDRA TERMINUS,12:45,2.0,1212.0
2587,2587,ALD UHP EXP,22431,ALD,UHP,N,N,Y,N,N,N,Y,14:55,ALLAHABAD JN,UDHAMPUR,13:30,2.0,1265.0
2588,2588,BTI BSB SPL,04998,BTI,BSB,Y,N,N,N,N,N,N,20:50,BHATINDA JN,VARANASI JN,19:20,2.0,1084.0
2589,2589,FARAKKA EXPRESS,13413,MLDT,DLI,N,Y,N,N,Y,N,Y,19:10,MALDA TOWN,DELHI,04:50,3.0,1418.0
2590,2590,BUDH PURNIMA EXP,14223,RGD,BSB,Y,Y,Y,Y,Y,Y,Y,23:30,RAJGIR,VARANASI JN,08:40,2.0,410.0
2591,2591,HYB PUNE EXP,17014,HYB,PUNE,Y,N,Y,N,N,Y,N,22:45,HYDERABAD DECAN,PUNE JN,13:15,2.0,649.0
2592,2592,MYSORE PASS,56264,SBC,MYS,Y,Y,Y,Y,Y,Y,Y,23:55,KSR BENGALURU,MYSURU JN,04:15,2.0,139.0
2593,2593,SIKR DEE EXPRESS,14811,SIKR,DEE,N,N,N,Y,N,Y,N,14:20,SIKAR JN,DELHI S ROHILLA,20:45,1.0,292.0
2594,2594,PRG BE EXPRESS,14307,PRG,BE,Y,Y,Y,Y,Y,Y,Y,22:15,PRAYAG,BAREILLY,10:55,2.0,461.0
2595,2595,KOLKATA MAIL,12322,CSMT,HWH,Y,Y,Y,Y,Y,Y,Y,21:30,C SHIVAJI MAH T,HOWRAH JN,12:00,3.0,2159.0
2596,2596,ANVT DOUBLE DKR,12583,LJN,ANVT,Y,N,Y,N,Y,Y,N,04:55,LUCKNOW NE,ANAND VIHAR TRM,12:55,1.0,480.0
2597,2597,BKSC HWH  PAS,58014,BKSC,HWH,Y,Y,Y,Y,Y,Y,Y,19:15,BOKARO STL CITY,HOWRAH JN,04:20,2.0,367.0
2598,2598,GOA EXPRESS,12779,VSG,NZM,Y,Y,Y,Y,Y,Y,Y,15:10,VASCO DA GAMA,H NIZAMUDDIN,06:20,3.0,2208.0
2599,2599,SUVIDHA SPL,82102,BSB,LTT,N,N,Y,N,N,N,N,08:00,VARANASI JN,LOKMANYATILAK T,12:15,2.0,1496.0
2600,2600,BJU SC SPL,07010,BJU,SC,N,N,N,Y,N,N,N,07:10,BARAUNI JN,SECUNDERABAD JN,22:40,2.0,2022.0
2601,2601,MADURAI PASSR,56701,PUU,MDU,Y,Y,Y,Y,Y,Y,Y,15:30,PUNALUR,MADURAI JN,06:45,2.0,410.0
2602,2602,CHRM DURG PAS EX,28242,CHRM,DURG,Y,Y,Y,Y,Y,Y,Y,20:30,CHIRMIRI,DURG,09:10,2.0,381.0
2603,2603,CAPE HOWRAH EXP,12666,CAPE,HWH,N,N,N,N,N,N,Y,08:00,KANYAKUMARI,HOWRAH JN,03:10,3.0,2408.0
2604,2604,AMARAVATI EXP,17226,UBL,BZA,Y,Y,Y,Y,Y,Y,Y,13:30,HUBBALLI JN,KACHEGUDA,05:00,2.0,617.0
2605,2605,PEARL CITY EXP,12693,MS,TN,Y,Y,Y,Y,Y,Y,Y,19:30,CHENNAI EGMORE,TUTICORIN,06:40,2.0,656.0
2606,2606,SANGAM EXPRESS,14163,ALD,MTC,Y,Y,Y,Y,Y,Y,Y,17:45,ALLAHABAD JN,DEHRADUN,13:15,2.0,863.0
2607,2607,DLI BJU AC SPL,04024,DLI,BJU,N,Y,N,N,Y,N,N,11:15,DELHI,BARAUNI JN,09:30,2.0,1140.0
2608,2608,MARUDHAR EXPRES,14854,JU,BSB,N,Y,N,N,Y,N,Y,09:30,JODHPUR JN,VARANASI JN,10:30,2.0,1203.0
2609,2609,BL SHRAMIK EXP,19052,MFP,BL,N,Y,N,N,N,N,N,19:40,MUZAFFARPUR JN,VALSAD,05:05,3.0,1781.0
2610,2610,HAMPI EXP,16592,MYS,UBL,Y,Y,Y,Y,Y,Y,Y,19:00,MYSURU JN,HUBBALLI JN,10:50,2.0,679.0
2611,2611,BDTS ACOI SPL,09017,BDTS,ACOI,N,N,N,Y,N,N,N,00:20,BANDRA TERMINUS,ALAHABAD CHEOKI,03:45,2.0,1489.0
2612,2612,MANGALORE MAIL,12601,MAS,MAQ,Y,Y,Y,Y,Y,Y,Y,20:20,MGR CHENNAI CTL,MANGALURU CNTL,12:25,2.0,889.0
2613,2613,MUGR SC EXPRESS,17025,MUGR,SC,Y,Y,Y,Y,Y,Y,Y,21:30,MANUGURU,SECUNDERABAD JN,04:45,2.0,331.0
2614,2614,CDG DBRG EXPRESS,15904,CDG,DBRG,Y,N,N,Y,N,N,N,23:15,CHANDIGARH,DIBRUGARH,08:15,4.0,2661.0
2615,2615,SCL GHY  PASS,55616,SCL,GHY,Y,Y,Y,Y,Y,Y,Y,07:00,SILCHAR,GUWAHATI,20:15,1.0,380.0
2616,2616,SRC MAS SPECIAL,06057,SRC,MAS,N,N,N,N,Y,N,N,23:50,SANTRAGACHI JN,MGR CHENNAI CTL,05:30,3.0,1641.0
2617,2617,RAMPURHAT EXP,12347,HWH,RPH,Y,Y,Y,Y,Y,Y,Y,11:55,HOWRAH JN,RAMPUR HAT,15:35,1.0,207.0
2618,2618,BPL SGRL SUP EXP,22165,BPL,SGRL,N,N,N,Y,N,N,Y,21:00,BHOPAL  JN,SINGRAULI,08:45,2.0,659.0
2619,2619,BE DLI PSNGR,54077,BE,DLI,Y,Y,Y,Y,Y,Y,Y,17:15,BAREILLY,DELHI,03:30,2.0,274.0
2620,2620,ERS BAND SF EXP,22607,ERS,BAND,Y,N,N,N,N,N,N,16:50,ERNAKULAM JN,BANASWADI,03:55,2.0,618.0
2621,2621,MUMBAI GARIBRATH,12187,JBP,CSMT,N,Y,N,Y,N,N,Y,19:45,JABALPUR,C SHIVAJI MAH T,12:15,2.0,997.0
2622,2622,PASCHIM EXPRESS,12926,ASR,BDTS,Y,Y,Y,Y,Y,Y,Y,08:10,AMRITSAR JN,BANDRA TERMINUS,14:45,2.0,1821.0
2623,2623,UPASANA EXPRESS,12327,HWH,DDN,N,N,Y,N,N,Y,N,13:00,HOWRAH JN,DEHRADUN,18:05,2.0,1587.0
2624,2624,PURI SRC SPL,08403,PURI,SRC,N,N,N,N,N,Y,N,21:25,PURI,SANTRAGACHI JN,06:45,2.0,494.0
2625,2625,VELANKANNI EXP,17315,VSG,VLNK,N,Y,N,N,N,N,N,09:00,VASCO DA GAMA,VELLANKANNI,12:25,2.0,1315.0
2626,2626,JP OKHA EXP,19574,JP,OKHA,N,N,Y,N,N,N,N,16:40,JAIPUR,OKHA,13:50,2.0,1056.0
2627,2627,MMCT NDLS SPL,09005,MMCT,NDLS,Y,N,Y,N,N,Y,N,16:00,MUMBAI CENTRAL,NEW DELHI,07:55,2.0,1384.0
2628,2628,QLN MS EXPRESS,06032,QLN,MS,N,N,Y,N,Y,N,N,11:30,KOLLAM JN,CHENNAI EGMORE,03:30,2.0,763.0
2629,2629,JMP HWH EXP,13072,JMP,HWH,Y,Y,Y,Y,Y,Y,Y,19:30,JAMALPUR JN,HOWRAH JN,05:45,2.0,467.0
2630,2630,KCG TATA EXP,07438,KCG,TATA,N,Y,N,N,N,N,N,13:00,KACHEGUDA,TATANAGAR JN,19:45,2.0,1546.0
2631,2631,KTK SMPRK K EXP,12650,NZM,YPR,Y,Y,Y,N,Y,N,Y,06:25,H NIZAMUDDIN,YESVANTPUR JN,19:35,2.0,2277.0
2632,2632,AII DDR  EXPRESS,12990,AII,DDR,Y,N,N,Y,N,Y,N,19:20,AJMER JN,DADAR,12:40,2.0,976.0
2633,2633,PATALKOT EXP,14624,DEE,CWA,Y,Y,Y,Y,Y,Y,Y,12:20,DELHI S ROHILLA,CHHINDWARA JN,09:50,2.0,1050.0
2634,2634,DURG JAT SF EXP,12549,DURG,JAT,N,N,Y,N,N,N,N,12:00,DURG,JAMMU TAWI,21:10,2.0,1869.0
2635,2635,AHIMSA EXPRESS,11095,ADI,PUNE,N,N,N,N,Y,N,N,16:15,AHMEDABAD JN,PUNE JN,04:40,2.0,635.0
2636,2636,AZAD HIND EXP,12129,PUNE,HWH,Y,Y,Y,Y,Y,Y,Y,18:25,PUNE JN,HOWRAH JN,04:15,3.0,2020.0
2637,2637,SBC SMET EXP,20651,SBC,TLGP,Y,Y,Y,Y,Y,Y,Y,15:00,KSR BENGALURU,TALGUPPA,22:15,1.0,371.0
2638,2638,ISPAT EXPRESS,12872,TIG,HWH,Y,Y,Y,Y,Y,Y,Y,05:15,TITLAGARH,HOWRAH JN,18:52,1.0,745.0
2639,2639,HLZ MAS SUP EXP,22614,HLZ,MAS,N,N,N,N,N,N,Y,11:30,HALDIA,MGR CHENNAI CTL,15:35,2.0,1661.0
2640,2640,CHERAN EXPRESS,12673,MAS,CBE,Y,Y,Y,Y,Y,Y,Y,22:10,MGR CHENNAI CTL,COIMBATORE JN,06:15,2.0,497.0
2641,2641,JU MS SF EXPRESS,22664,JU,MS,N,Y,N,N,N,N,N,21:35,JODHPUR JN,CHENNAI EGMORE,16:25,3.0,2355.0
2642,2642,HUMSAFAR EXP,22867,DURG,NZM,N,N,Y,N,N,Y,N,07:10,DURG,H NIZAMUDDIN,04:30,2.0,1275.0
2643,2643,BGKT MQ EXPRESS,16863,BGKT,MQ,N,N,N,N,Y,N,N,16:00,BHAGAT KI KOTHI,MANNARGUDI,17:15,3.0,2861.0
2644,2644,GKP KOLKATA EXP,15052,GKP,KOAA,N,N,N,N,Y,N,N,10:10,GORAKHPUR JN,KOLKATA,04:45,2.0,875.0
2645,2645,ALD DURONTO EXP,12276,NDLS,ALD,N,Y,N,Y,N,Y,N,22:15,NEW DELHI,ALLAHABAD JN,05:50,2.0,634.0
2646,2646,CSMT GKP SUP SPL,02009,CSMT,GKP,N,N,N,N,N,Y,N,05:10,C SHIVAJI MAH T,GORAKHPUR JN,12:10,2.0,1705.0
2647,2647,ADI PURI EXP,18406,ADI,PURI,N,N,N,N,N,Y,N,18:40,AHMEDABAD JN,PURI,08:10,3.0,1992.0
2648,2648,AURANGABAD PSGR,57549,HYB,AWB,Y,Y,Y,Y,Y,Y,Y,21:35,HYDERABAD DECAN,AURANGABAD,14:15,2.0,582.0
2649,2649,HAZARDUARI EXP,13114,LGL,KOAA,Y,Y,Y,Y,Y,Y,Y,16:25,LALGOLA,KOLKATA,21:40,1.0,223.0
2650,2650,KERLA S KRANTI,12218,CDG,KCVL,N,N,N,Y,N,Y,N,09:30,CHANDIGARH,KOCHUVELI,15:15,3.0,3415.0
2651,2651,LTT GARIB RATH,12202,KCVL,LTT,Y,N,N,N,Y,N,N,08:45,KOCHUVELI,LOKMANYATILAK T,11:45,2.0,1812.0
2652,2652,PBR KAVIGURU EXP,12950,SRC,PBR,Y,N,N,N,N,N,N,21:25,SANTRAGACHI JN,PORBANDAR,20:30,3.0,2667.0
2653,2653,JBP SVDK EXP,11449,JBP,SVDK,N,N,Y,N,N,N,N,06:30,JABALPUR,SHMATA VD KATRA,15:20,2.0,1583.0
2654,2654,PNVL SWV SPL,01413,PNVL,SWV,Y,N,N,N,N,N,Y,08:15,PANVEL,SAWANTWADI ROAD,20:00,1.0,587.0
2655,2655,HALDIGHATI PASS,59812,AF,RTMN,Y,Y,Y,Y,Y,Y,Y,18:55,AGRA FORT,RATLAM NEW,15:35,2.0,696.0
2656,2656,PUNE GARIBRATH,12114,NGP,PUNE,Y,N,Y,N,N,Y,N,18:35,NAGPUR,PUNE JN,09:45,2.0,889.0
2657,2657,JYG PNBE INT EXP,15549,JYG,PNBE,Y,Y,Y,Y,Y,Y,N,05:10,JAYNAGAR,PATNA JN,13:40,1.0,245.0
2658,2658,TRICHY EXPRESS,16795,MS,TPJ,Y,Y,Y,Y,Y,Y,Y,08:00,CHENNAI EGMORE,TIRUCHCHIRAPALI,16:00,1.0,401.0
2659,2659,VSKP DOUBLE DECK,22708,TPTY,VSKP,Y,N,N,Y,N,Y,N,21:50,TIRUPATI,VISAKHAPATNAM,11:00,2.0,759.0
2660,2660,GANGASATLUJ EXP,13308,FZR,DHN,Y,Y,Y,Y,Y,Y,Y,18:25,FIROZPUR CANT,DHANBAD JN,04:55,3.0,1599.0
2661,2661,JU INDB EXP,14801,JU,INDB,Y,Y,Y,Y,Y,Y,Y,07:10,JODHPUR JN,INDORE JN BG,23:00,1.0,739.0
2662,2662,COROMANDEL EXP,12842,MAS,HWH,Y,Y,Y,Y,Y,Y,Y,08:45,MGR CHENNAI CTL,HOWRAH JN,11:55,2.0,1662.0
2663,2663,INTERCITY EXP,12481,DLI,SGNR,Y,Y,Y,Y,Y,Y,Y,13:10,DELHI,SHRI GANGANAGAR,20:40,1.0,424.0
2664,2664,GUV CHENNAI EXP,16128,GUV,MS,Y,Y,Y,Y,Y,Y,Y,21:35,GURUVAYUR,CHENNAI EGMORE,20:45,2.0,1100.0
2665,2665,FALAKNUMA EXP,12703,HWH,SC,Y,Y,Y,Y,Y,Y,Y,07:25,HOWRAH JN,SECUNDERABAD JN,09:15,2.0,1545.0
2666,2666,BJU LJN EXP,15203,BJU,LJN,Y,Y,Y,Y,Y,Y,Y,20:20,BARAUNI JN,LUCKNOW NE,13:00,2.0,674.0
2667,2667,INTERCITY EXP,12128,PUNE,CSMT,Y,Y,Y,Y,Y,Y,Y,17:55,PUNE JN,C SHIVAJI MAH T,21:05,1.0,192.0
2668,2668,WAINGANGA EXP,12251,YPR,KRBA,N,N,Y,N,N,Y,N,23:40,YESVANTPUR JN,KORBA,04:30,3.0,1614.0
2669,2669,HALDIA EXPRESS,22613,MAS,HLZ,N,N,N,N,Y,N,N,14:40,MGR CHENNAI CTL,HALDIA,18:30,2.0,1660.0
2670,2670,MUMBAI DURONTO,12228,INDB,MMCT,Y,N,N,N,N,Y,N,23:00,INDORE JN BG,MUMBAI CENTRAL,10:50,2.0,829.0
2671,2671,JAMMU GARIB RATH,12207,KGM,JAT,N,N,Y,N,N,N,N,18:30,KATHGODAM,JAMMU TAWI,09:45,2.0,769.0
2672,2672,TIRUNELVELI EXP,11021,DR,TEN,N,N,Y,Y,N,N,Y,21:30,DADAR,TIRUNELVELI,11:45,3.0,1854.0
2673,2673,CIRCAR EXP,17644,COA,CGL,Y,Y,Y,Y,Y,Y,Y,14:30,KAKINADA PORT,CHENGALPATTU,08:20,2.0,756.0
2674,2674,HBJ ADI AC SPL,01670,HBJ,ADI,N,Y,N,N,N,N,N,20:45,HABIBGANJ,AHMEDABAD JN,09:00,2.0,617.0
2675,2675,SARYUYAMUNA EXP,14650,ASR,JYG,N,Y,N,Y,N,N,Y,11:55,AMRITSAR JN,JAYNAGAR,01:00,3.0,1670.0
2676,2676,KRMI LTT AC EXP,22116,KRMI,LTT,N,N,N,N,Y,N,N,14:00,KARMALI,LOKMANYATILAK T,23:55,1.0,710.0
2677,2677,PURI SURAT EXP,22827,PURI,ST,Y,N,N,N,N,N,N,19:45,PURI,SURAT,03:20,3.0,1756.0
2678,2678,GONDWANA EXPRESS,12406,NZM,BSL,Y,N,N,N,N,Y,N,15:20,H NIZAMUDDIN,BHUSAVAL JN,15:50,2.0,1476.0
2679,2679,BLGT HWH EXPRESS,13064,BLGT,HWH,N,Y,Y,N,N,N,N,20:30,BALURGHAT,HOWRAH JN,06:25,2.0,437.0
2680,2680,VSKP LTT EXPRESS,22847,VSKP,LTT,Y,N,N,N,N,N,N,09:00,VISAKHAPATNAM,LOKMANYATILAK T,13:35,2.0,1649.0
2681,2681,MYS RU EXP,11065,MYS,RU,N,N,N,N,N,Y,N,22:55,MYSURU JN,RENIGUNTA JN,08:25,2.0,504.0
2682,2682,BARMER AC EXP,14805,YPR,BME,N,Y,N,N,N,N,N,10:30,YESVANTPUR JN,BARMER,07:30,3.0,2251.0
2683,2683,KALINDI EXPRESS,14724,BNW,CNB,Y,Y,Y,Y,Y,Y,Y,18:35,BHIWANI,KANPUR CENTRAL,11:35,2.0,605.0
2684,2684,VSKP MAS SF EXP,22869,VSKP,MAS,N,Y,N,N,N,N,N,19:05,VISAKHAPATNAM,MGR CHENNAI CTL,08:55,2.0,780.0
2685,2685,MDS KOTA MTC EX,29019,MDS,MTC,Y,Y,Y,Y,Y,Y,Y,14:05,MANDASOR,MEERUT CITY,08:15,2.0,804.0
2686,2686,RGDA SBP EXPRESS,18302,RGDA,SBP,Y,Y,Y,Y,Y,Y,Y,14:05,RAYAGADA,PURI,07:35,2.0,696.0
2687,2687,BSB SVDK SPL,04611,BSB,SVDK,N,N,Y,N,N,N,N,06:00,VARANASI JN,SHMATA VD KATRA,09:05,2.0,1339.0
2688,2688,NAVYUG EXPRESS,16688,SVDK,MAQ,N,N,N,N,Y,N,N,21:55,SHMATA VD KATRA,TIRUNELVELI,00:55,5.0,3637.0
2689,2689,BHUJ DDR EXP,19116,BHUJ,DDR,Y,Y,Y,Y,Y,Y,Y,22:25,BHUJ,DADAR,13:45,2.0,844.0
2690,2690,RATNACHALAM EXP,12717,VSKP,BZA,Y,Y,Y,Y,Y,Y,Y,12:40,VISAKHAPATNAM,VIJAYAWADA JN,19:00,1.0,350.0
2691,2691,RAPTISAGAR EXP,12512,TVC,GKP,Y,N,Y,Y,N,N,N,06:15,TRIVANDRUM CNTL,GORAKHPUR JN,15:20,3.0,3253.0
2692,2692,SGNR JLWC SUP,22998,SGNR,JLWC,N,N,Y,Y,N,N,Y,17:40,SHRI GANGANAGAR,JHALAWAR CITY,11:55,2.0,1017.0
2693,2693,CHEMMOZHI EXP,16615,MQ,CBE,Y,Y,Y,Y,Y,Y,Y,20:15,MANNARGUDI,COIMBATORE JN,04:45,2.0,335.0
2694,2694,JAN SHATABDI,12078,BZA,MAS,Y,Y,N,Y,Y,Y,Y,15:20,VIJAYAWADA JN,MGR CHENNAI CTL,22:35,1.0,454.0
2695,2695,JAIPUR EXPRESS,12975,MYS,JP,N,N,N,N,Y,N,Y,10:30,MYSURU JN,JAIPUR,06:15,3.0,2486.0
2696,2696,HWH MAS MAIL,12839,HWH,MAS,Y,Y,Y,Y,Y,Y,Y,23:45,HOWRAH JN,MGR CHENNAI CTL,03:50,3.0,1662.0
2697,2697,DDR BHUJ EXP,19115,DDR,BHUJ,Y,Y,Y,Y,Y,Y,Y,15:00,DADAR,BHUJ,07:00,2.0,844.0
2698,2698,TAMRALIPTA EXP,12857,HWH,DGHA,Y,Y,Y,Y,Y,Y,Y,06:35,HOWRAH JN,DIGHA,09:57,1.0,186.0
2699,2699,MAVELI EXPRESS,16604,TVC,MAQ,Y,Y,Y,Y,Y,Y,Y,18:45,TRIVANDRUM CNTL,MANGALURU CNTL,08:30,2.0,619.0
2700,2700,BHUBANESWAR EXP,12829,MAS,BBS,N,N,N,N,N,Y,N,21:10,MGR CHENNAI CTL,BHUBANESWAR,17:25,2.0,1223.0
2701,2701,INDB KOTA SF EXP,22984,INDB,KOTA,Y,Y,Y,Y,Y,Y,Y,15:35,INDORE JN BG,KOTA JN,23:27,1.0,433.0
2702,2702,ERS BILASPUR EXP,22816,ERS,BSP,N,N,N,Y,N,N,N,08:50,ERNAKULAM JN,BILASPUR JN,21:35,2.0,2155.0
2703,2703,INTERCITY EXP,13235,SBG,DNR,N,Y,Y,Y,Y,Y,Y,14:25,SAHIBGANJ JN,DANAPUR,23:45,1.0,306.0
